Point_ID,Year,Track,Session,Driver,Lap_Time,Time,Distance,X,Y,Speed,Throttle,Brake,nGear,RPM,DRS,X_norm,Y_norm
2018_Spa-Francorchamps_Q_VET_69,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:08.812000,464.31249999999994,-200.13838103321865,447.79918267043456,171.0,100.0,False,3,11224.0,8,0.18617533408115303,0.9949961653440766
2018_Spa-Francorchamps_Q_VET_70,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:08.927000,469.95761773277013,-197.4,446.6,175.3125024,100.0,False,3,11478.916808533333,8,0.18833047072178194,0.9944079270087315
2018_Spa-Francorchamps_Q_VET_71,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:09.052000,476.31249999999994,-193.47014275214852,444.88054607625054,180.0,100.0,False,4,11756.0,8,0.19142331253033443,0.9935644786011236
2018_Spa-Francorchamps_Q_VET_72,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:09.228000,485.82600705039243,-187.4,442.2,191.73333333333335,100.0,False,4,11909.266666666666,8,0.1962005830782636,0.9922495830471892
2018_Spa-Francorchamps_Q_VET_73,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:09.292000,489.3791666666666,-185.47014345034125,441.3294500894141,196.0,100.0,False,4,11965.0,8,0.19771940186603423,0.9918225498329314
2018_Spa-Francorchamps_Q_VET_74,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:09.528000,502.7481899784239,-178.3,438.1,203.86666666666667,100.0,False,4,11141.95,8,0.20336238532266188,0.9902383989012067
2018_Spa-Francorchamps_Q_VET_75,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:09.532000,502.97916666666663,-178.14507643424622,438.03270607648574,204.0,100.0,False,5,11128.0,8,0.2034843119095768,0.9902053890299646
2018_Spa-Francorchamps_Q_VET_76,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:09.771000,517.12,-165.98649772668404,432.8754027959941,213.0,100.0,False,5,11727.0,8,0.21305324996194078,0.9876755630314893
2018_Spa-Francorchamps_Q_VET_77,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:09.828000,520.6262372012961,-161.8,431.1,216.402982337268,100.0,False,5,11832.492452455308,8,0.2163480707108566,0.9868046698714804
2018_Spa-Francorchamps_Q_VET_78,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:09.972000,529.6824999999999,-148.598931295824,425.47670526371303,225.0,100.0,False,5,12099.0,8,0.2267374601036065,0.984046259817381
2018_Spa-Francorchamps_Q_VET_79,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:10.128000,539.6687168343044,-132.4,418.5,229.55,100.0,False,5,11406.1,8,0.23948620103891263,0.9806239576179732
2018_Spa-Francorchamps_Q_VET_80,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:10.212000,545.1491666666666,-123.94943356328125,414.8058021070081,232.0,100.0,False,5,11033.0,8,0.24613689177220158,0.9788118326827274
2018_Spa-Francorchamps_Q_VET_81,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:10.428000,559.6196412315398,-102.3,405.1,239.71428571428572,100.0,False,5,11185.742857142857,8,0.26317523923192243,0.9740508191896399
2018_Spa-Francorchamps_Q_VET_82,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:10.492000,563.9713888888889,-95.53762054751961,401.9775052694787,242.0,100.0,False,6,11231.0,8,0.2684973078407408,0.9725191333608744
2018_Spa-Francorchamps_Q_VET_83,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:10.728000,580.224829630142,-71.7,390.6,247.9,100.0,False,6,11502.4,8,0.2872577830427563,0.9669380947709212
2018_Spa-Francorchamps_Q_VET_84,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:10.732000,580.5047222222221,-71.37332964129895,390.4373586367084,248.0,100.0,False,6,11507.0,8,0.28751487628540723,0.9668583138608399
2018_Spa-Francorchamps_Q_VET_85,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:10.972000,597.5713888888888,-56.40302817340877,382.4920256299643,256.0,100.0,False,6,11941.0,8,0.299296671741677,0.9629608680613971
2018_Spa-Francorchamps_Q_VET_86,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:11.028000,601.6049405983258,-53.2,380.7,257.1666666666667,100.0,False,6,11848.833333333334,8,0.30181749090224735,0.9620818208574512
2018_Spa-Francorchamps_Q_VET_87,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:11.212000,614.9713888888888,-41.997823545300776,374.33459846537914,261.0,100.0,False,6,11546.0,8,0.31063372963580893,0.9589593831381238
2018_Spa-Francorchamps_Q_VET_88,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:11.328000,623.4903507789852,-35.0,370.2,263.4166666666667,100.0,False,6,11267.116666666667,8,0.31614109539104396,0.9569312273128618
2018_Spa-Francorchamps_Q_VET_89,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:11.452000,632.7047222222221,-27.94321110542785,365.8329327070854,266.0,100.0,False,7,10969.0,8,0.3216948675386694,0.9547890379216547
2018_Spa-Francorchamps_Q_VET_90,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:11.628000,646.0199034509535,-18.2,359.5,271.1120345525735,100.0,False,7,11044.219936987867,8,0.3293628841499331,0.9516825272245659
2018_Spa-Francorchamps_Q_VET_91,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:11.693000,650.9805555555554,-14.496652230735503,357.0326734297229,273.0,100.0,False,7,11072.0,8,0.33227746045385687,0.9504722228145407
2018_Spa-Francorchamps_Q_VET_92,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:11.928000,669.059780281946,-0.9,347.7,276.9330544112323,100.0,False,7,11236.205021668948,8,0.34297817852664636,0.9458942411458845
2018_Spa-Francorchamps_Q_VET_93,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:11.932000,669.3702777777777,-0.6725303655455039,347.53971229434626,277.0,100.0,False,7,11239.0,8,0.3431571996847308,0.9458156147818828
2018_Spa-Francorchamps_Q_VET_94,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:12.172000,688.1702777777778,12.775419549745825,337.80158341825893,282.0,100.0,False,7,11432.0,8,0.3537408873644989,0.9410387439508775
2018_Spa-Francorchamps_Q_VET_95,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:12.228000,692.5912402264252,16.0,335.4,282.7,100.0,False,7,11465.6,8,0.35627866840910033,0.9398606887079368
2018_Spa-Francorchamps_Q_VET_96,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:12.412000,707.1702777777778,27.027772650445705,327.0277068001904,285.0,100.0,False,7,11576.0,8,0.36495764938917463,0.9357538049642845
2018_Spa-Francorchamps_Q_VET_97,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:12.528000,716.3672941381683,34.2,321.4,285.48333333333335,100.0,False,7,11594.85,8,0.37060227289789693,0.9329932306484843
2018_Spa-Francorchamps_Q_VET_98,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:12.652000,726.2369444444442,41.98041387100621,315.1036340885333,286.0,100.0,False,7,11615.0,8,0.3767255460323716,0.9299046571610582
2018_Spa-Francorchamps_Q_VET_99,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:12.828000,740.3843197185606,52.7,306.1,288.9456059057792,100.0,False,7,11776.27192334141,8,0.385161980757388,0.9254880800549397
2018_Spa-Francorchamps_Q_VET_100,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:12.891000,745.4897222222221,56.248867617573,303.01887519170253,290.0,100.0,False,7,11834.0,8,0.3879549794462459,0.9239766875265881
2018_Spa-Francorchamps_Q_VET_101,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:13.092000,761.9047222222222,66.96640206697657,293.1983639914001,294.0,100.0,False,7,11599.0,8,0.39638979947637276,0.9191594054701266
2018_Spa-Francorchamps_Q_VET_102,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:13.127000,764.7717730113051,68.9,291.3,294.2916672,100.0,False,7,11472.124768,8,0.3979115627748883,0.9182281958206612
2018_Spa-Francorchamps_Q_VET_103,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:13.332000,781.6380555555555,80.78552187129668,278.90420160744935,296.0,100.0,False,8,10729.0,8,0.40726560202914075,0.9121476511367848
2018_Spa-Francorchamps_Q_VET_104,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:13.427000,789.5492990991188,86.1,273.2,297.98744850545313,100.0,False,8,10775.506295027602,8,0.4114481560280367,0.9093495536152262
2018_Spa-Francorchamps_Q_VET_105,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:13.571000,801.621111111111,93.52242878789676,265.20379938975464,301.0,100.0,False,8,10846.0,8,0.41728969087990986,0.9054271555919526
2018_Spa-Francorchamps_Q_VET_106,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:13.727000,814.7194226744764,102.4,255.6,302.1142857142857,100.0,False,8,10878.314285714287,8,0.4242764391691018,0.9007161777690571
2018_Spa-Francorchamps_Q_VET_107,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:13.851000,825.1877777777777,111.43524516014773,245.80769865163492,303.0,100.0,False,8,10904.0,8,0.4313872786269738,0.8959127335679559
2018_Spa-Francorchamps_Q_VET_108,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:14.027000,840.1807316078861,124.7,231.4,305.93333333333334,100.0,False,8,11008.866666666667,8,0.44182678972405587,0.888845285980575
2018_Spa-Francorchamps_Q_VET_109,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:14.091000,845.6544444444443,128.672261358944,227.07039031200958,307.0,100.0,False,8,11047.0,8,0.44495300404447585,0.8867214707701411
